feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-0.18684293851547193,-0.2041273006000232,-0.1871294945033584,-0.17336823700895976,-0.1378196627518846,-0.11510387892904474,-0.08013170291550255,-0.09812019133577643,-0.15545187689368123,-0.1799822187109387,-0.1789929159857373,-0.18793903209631596,-0.2019969448450675,-0.14889420755748287,-0.13288886393713192,-0.17544069305810178,-0.19831717870981774,-0.20116558246893024,-0.19201050473820283,-0.13148469668249355,-0.17582104221380365,-0.1845055968213411,-0.18389146780560112,-0.2035975760148238,-0.14736597172806098,1.0
-0.20425866058498973,-0.1714841558242815,-0.21292772028783097,-0.1999485622742456,-0.14926348596649175,-0.11933346501304765,-0.09883240147410113,-0.08730217588750468,-0.14477330242049777,-0.18482812846385185,-0.2005327545751352,-0.17743194188703015,-0.20276662849793758,-0.17913732930626386,-0.11219415392416279,-0.19411687211060447,-0.2007242432573121,-0.2095626241034632,-0.1715252934316948,-0.15809984975813798,-0.2118892139712673,-0.18759227051553837,-0.19631426898935506,-0.1778145448516032,-0.1424860794192989,1.0
-0.19146938643448014,-0.17918778623839948,-0.18637257170209492,-0.17305927107465463,-0.13617177278194126,-0.13332256940853054,-0.09521031153375731,-0.09379100410431468,-0.151326633462236,-0.1908022287064181,-0.18585811524951998,-0.19010425923541135,-0.1960993235882604,-0.16754104719522803,-0.12547781884907605,-0.17862262596731243,-0.1866005167180958,-0.215677467752101,-0.19023978192919022,-0.1541889712073619,-0.18149457586119958,-0.19397143718332763,-0.1870922641101567,-0.19287073702012614,-0.1667154274015924,1.0
-0.1834198549173287,-0.20336620814622725,-0.18422350842592627,-0.17640807821319776,-0.13692773099834166,-0.1407350968347373,-0.06261208567732997,-0.12050271854529951,-0.13600269702239484,-0.17871126325366496,-0.18452646540180095,-0.18068217566846848,-0.1927765663470891,-0.1434973172828836,-0.12009901592697933,-0.1916049444555393,-0.1917129082203585,-0.18517475513913895,-0.1747757681903796,-0.15877053167384328,-0.20350769968638321,-0.18871162244669512,-0.19500027703220588,-0.1810009486958122,-0.15535477374188025,1.0
-0.19106989868589314,-0.19390965747855216,-0.19456456153040763,-0.17377368421415074,-0.13950514561593585,-0.13533442699482376,-0.10254881905582558,-0.11819863714460008,-0.1406673559363046,-0.18654571659733452,-0.17551671793715518,-0.1750652939958536,-0.18851552691450282,-0.17039874424690607,-0.13680010757525948,-0.19417501233956277,-0.1938191383349579,-0.1922083753535136,-0.1868840630118378,-0.1531718335355111,-0.20524005866451692,-0.18357011272988394,-0.196583760919401,-0.20297824946544124,-0.15412401668025988,1.0
-0.1836699145704414,-0.19986521417936345,-0.19061692354917206,-0.18570359214599302,-0.15222311780537098,-0.11634378066910532,-0.0855264140016202,-0.1022480171350128,-0.1521534259100552,-0.19067920553148804,-0.17255513455047566,-0.17457541121526418,-0.20563768541073157,-0.16464181501082936,-0.14108997319695651,-0.17720141834818925,-0.1982139944899832,-0.18438629064969128,-0.19606497119820732,-0.1500326412281727,-0.1973973644347153,-0.16542728334493692,-0.19174967349197422,-0.1726906800424733,-0.14829984810630478,1.0
-0.18355307200062118,-0.1956332254286995,-0.18765726744160258,-0.16946433159410376,-0.1292408230330637,-0.11877508013432136,-0.07935463477953945,-0.09219406218439002,-0.1405231563103991,-0.2104602004265379,-0.19615046197218083,-0.17548859010035728,-0.1943818993115937,-0.16028625578249656,-0.11185612040477735,-0.19944442241035387,-0.17362186377212424,-0.21650877258177886,-0.1779179520469394,-0.1509513280876406,-0.19351591270917218,-0.19845146112286263,-0.20357760439670775,-0.1564869954055569,-0.13460676096993976,1.0
-0.1755053616813403,-0.1789598020745051,-0.19732818469114383,-0.18937234611780931,-0.15137093500523152,-0.12662415450162984,-0.07631686478805604,-0.09514205823184566,-0.1400206751515475,-0.19408749930647906,-0.18559179180056853,-0.18415204795360116,-0.19412700865126456,-0.17848470625839938,-0.1385945222913142,-0.19987371697869924,-0.2028570149129414,-0.20872627348360828,-0.18256989080045824,-0.1657484657004381,-0.1699295225297127,-0.1960305792273872,-0.18221572642331968,-0.18507363960062678,-0.14446299459564393,1.0
-0.18253331408603227,-0.18337034251827247,-0.18555201960140116,-0.1724145023809137,-0.16443401153093418,-0.1319853818901006,-0.0806528901653056,-0.08537848451054457,-0.1607337367927331,-0.1748915596888182,-0.1783677466035669,-0.1742679122360776,-0.21455280541605418,-0.17187632082146603,-0.11303741220340191,-0.20285647206847748,-0.19544218954688009,-0.20449631221387127,-0.17602145799717628,-0.13719416403308338,-0.17553247069749586,-0.18768409062041733,-0.1962394099421627,-0.17590156071005555,-0.1564897299457329,1.0
-0.19284288259159804,-0.21362902849499227,-0.18342723287824808,-0.18421069927983694,-0.13102123226725867,-0.1239168263789827,-0.08393346039725282,-0.09472334737383827,-0.14413511335500492,-0.170353212210528,-0.19048592781337265,-0.1894844749423537,-0.1904876870066391,-0.17931143718195305,-0.11241271318525053,-0.18946802155909376,-0.18506723852805845,-0.1897415432247126,-0.17795059349491218,-0.15711281548115483,-0.17959188060429213,-0.19456339018623858,-0.18853733898403596,-0.19534300076811525,-0.14204377430735343,1.0
-0.19757243981612455,-0.19818976918549053,-0.17954615948981145,-0.18698150404837222,-0.13936233172878107,-0.12186345248881682,-0.07439128061365977,-0.10875044780813536,-0.13779372480019225,-0.19761702189705727,-0.18415532477176394,-0.2024899852182373,-0.18839061833764098,-0.17038306230606626,-0.13458185955965749,-0.19084570468617987,-0.17833727742040315,-0.21261144375076463,-0.177104846789772,-0.1516527587173857,-0.18990780456799217,-0.17162874892311947,-0.18893916714002706,-0.20903231163294994,-0.14734645105135036,1.0
-0.19549542246595072,-0.1995549270547994,-0.18882212793694134,-0.1911848691057916,-0.14035704984707834,-0.13527203573632965,-0.0872292394259633,-0.09159684769804755,-0.1300805529972151,-0.18570700149431404,-0.1957685969322712,-0.19507022637556243,-0.20912434616639328,-0.16166378974827517,-0.12197111262323852,-0.18090891067989395,-0.18835447228421498,-0.19910347128035483,-0.17966627986677092,-0.15171461064944575,-0.2103412259001215,-0.19181114275568037,-0.1923985427874926,-0.19646897592715212,-0.12439161415006818,1.0
-0.20740652298917409,-0.20672746612761247,-0.18373941900118262,-0.18435502433754195,-0.15806755337097841,-0.12442218151986428,-0.06976933669177467,-0.11047224415933801,-0.12834264971798556,-0.1826706669840209,-0.17899023287074323,-0.19004094345373038,-0.20135843907374998,-0.18604173242792335,-0.11135255004464363,-0.20205111078587723,-0.19865470232874216,-0.2123702323106613,-0.16693916416517962,-0.1588676618484789,-0.17693574771144935,-0.1988995862885433,-0.186351668099145,-0.1903824799499788,-0.15562747467592902,1.0
-0.19477861892242243,-0.1745471695460953,-0.18291304046825957,-0.1775730957436062,-0.14175487387691668,-0.1100392948725206,-0.08389427598294817,-0.10065053485198788,-0.14357520138551966,-0.18499156600802172,-0.16815712663214427,-0.17822422416150843,-0.210448016216465,-0.16462871006876903,-0.12158106057071294,-0.18888090781535652,-0.1820992838533189,-0.20052479602768056,-0.20102535929278423,-0.14893879141440475,-0.18595202553870765,-0.1763510408738544,-0.17013309901914597,-0.19746740631710935,-0.15641271842552013,1.0
-0.18141534056419417,-0.1785408491261952,-0.19917950634755413,-0.18599962603310893,-0.13573154575187288,-0.11716403857228394,-0.0844438673751693,-0.10780259448915754,-0.13297963206441868,-0.18719965704755512,-0.19475453176455781,-0.17566752603879326,-0.2012445811678795,-0.1846395975739058,-0.12717738872820863,-0.17871415979628952,-0.18789864277084162,-0.19924979335106927,-0.17543874039236454,-0.1503948273295556,-0.20032328193880347,-0.1897138196834282,-0.20443123564461324,-0.17953798549207048,-0.1600566446525424,1.0
-0.18652116088419865,-0.1978674619728476,-0.21155568888735116,-0.19054751506523057,-0.13554364866749552,-0.12354312412617455,-0.08082111107525074,-0.09040772245362211,-0.14822781438250884,-0.20283518850578472,-0.1935341401228576,-0.19121307357827164,-0.18855882252501155,-0.1739434665954945,-0.13098022839188525,-0.19002236773650646,-0.1953532671247293,-0.20161247253568848,-0.16716993730086396,-0.1469771902955277,-0.16704275113997977,-0.17928095948420944,-0.18336145960890035,-0.19699196799454669,-0.1456213579644281,1.0
-0.18939681687716406,-0.1839689262384078,-0.18417317761674779,-0.18068370272635384,-0.13778007341097648,-0.12077326538313135,-0.0826873389667064,-0.08841513613437646,-0.13742645906796372,-0.19051271990378552,-0.1765056088440168,-0.17619413160435143,-0.19384312588000668,-0.1853197461150283,-0.11288288714195699,-0.18228205488615434,-0.19341567963160167,-0.21336556784596072,-0.1882250230378676,-0.16642388364901597,-0.16434244338398107,-0.16679315456155583,-0.18316425488330823,-0.1723299894336621,-0.15158198049030683,1.0
-0.19674342665896724,-0.18361738473202097,-0.19517188769197466,-0.1747582708267574,-0.1375374269866023,-0.13467372327308386,-0.08075836830327836,-0.10394321493637182,-0.13450364326967904,-0.17538739401960693,-0.19229654909945607,-0.18682465873720905,-0.19241155263849063,-0.1839267558118883,-0.14918522878447357,-0.18317537910716142,-0.2037988005969733,-0.19831967130989397,-0.19071771185369912,-0.16519718161677377,-0.18793307649768357,-0.1734107392903416,-0.2023537209864805,-0.18217361525974954,-0.1356553047951068,1.0
-0.1896052234321616,-0.19877746394474782,-0.21744031349777712,-0.15958982871769992,-0.13093195314283795,-0.1345304492920509,-0.09446384516288436,-0.1027488507966778,-0.1446568938487495,-0.17926618593998095,-0.19226523221422495,-0.18569260725750333,-0.20966068641851823,-0.19781299331024982,-0.1419419411711034,-0.19183954905732856,-0.20625740170658177,-0.20130681994475666,-0.17235415348038707,-0.16352013531938853,-0.19667046670193508,-0.18573323508889514,-0.1822959121758747,-0.1690111195298741,-0.12945846057333327,1.0
-0.20554501649072232,-0.1739314851552517,-0.2089065330714178,-0.1815843015211827,-0.12677169788683204,-0.1369428154998178,-0.06610434929091094,-0.09733261296463447,-0.12190565910907694,-0.1887797247571914,-0.17597979066080469,-0.19215835067175596,-0.19409358032912988,-0.1742493119501613,-0.12418679671892366,-0.1884571355818618,-0.19534222805668536,-0.20016840593549928,-0.17599631587767112,-0.13021630503366866,-0.18233803255481063,-0.18284793851837122,-0.19469217328835636,-0.18071890050203815,-0.15716508602050416,1.0
-0.18630098710784612,-0.19963283513071958,-0.17728987701700066,-0.17024798785239445,-0.14006296790648562,-0.12597204739921297,-0.0869734309388572,-0.10327980613791023,-0.13472912386117472,-0.16690250648890015,-0.17379744388885193,-0.18881032085688096,-0.18633101951621703,-0.17235716874904725,-0.10353208010357685,-0.17151888861259423,-0.19007253189270717,-0.2062251629375797,-0.18940069684448674,-0.15239542871532752,-0.19400618021313915,-0.20424745805588673,-0.21798086285295065,-0.1977645168176784,-0.14904256539602734,1.0
-0.18755180476139482,-0.18098714008867642,-0.2049707221775393,-0.18391681353927902,-0.15361398116137678,-0.13588133483354564,-0.0722612296641859,-0.09198005485295438,-0.12763670237212085,-0.19071872505746282,-0.1867797626533241,-0.19479308886608637,-0.1886335937916497,-0.15477112180365885,-0.12337876409667904,-0.20067810724891405,-0.19751748623114557,-0.20721565599007014,-0.18459409769294388,-0.15453471530078772,-0.18413199145968773,-0.1883553096702874,-0.20989991977515352,-0.1776496149539247,-0.15188746771052017,1.0
-0.17789832030824954,-0.21076951781124434,-0.19076272438130984,-0.18918697129326753,-0.13512929045593433,-0.12450645516560968,-0.07090523546208048,-0.10025370147598853,-0.1442264955480367,-0.19559716472883534,-0.1902696956563663,-0.19241680898773464,-0.18895005144188473,-0.1530184461898072,-0.12342594574241897,-0.20627293971237654,-0.1906028676351276,-0.2182061537939599,-0.1831911923957236,-0.14723526878450063,-0.18451007655343357,-0.2026925983964262,-0.1876295642793097,-0.18524015151843984,-0.15193684767562568,1.0
-0.1853447475428703,-0.18398453955811728,-0.20224721661250197,-0.17317558537377226,-0.1401818456635806,-0.10593007805292029,-0.09400747797864657,-0.11522157268119446,-0.14957366688224263,-0.18395776755178522,-0.19345029254114454,-0.1841340535694829,-0.20036139369089767,-0.17665068370521314,-0.13265583995586278,-0.190828612107685,-0.19491457630783807,-0.18228158957836915,-0.19116497768369392,-0.15901409597113558,-0.18889328832369268,-0.19755954247879665,-0.19252256265337886,-0.16264958923651662,-0.1666211786102873,1.0
-0.19403097964930216,-0.196825531610288,-0.19699210188024308,-0.17974410312915634,-0.1437522226189914,-0.1252880227865032,-0.09230352924332938,-0.09190511562867855,-0.13232958154036037,-0.1826248406186596,-0.19094947341723253,-0.1886324460647684,-0.20581932371179998,-0.1872758639927678,-0.12722991085590368,-0.18972048095329808,-0.18990168026863166,-0.20307444322851165,-0.17342191393352713,-0.14400071360725558,-0.18719108012152239,-0.18112576348757636,-0.17336426706889105,-0.1798101177374666,-0.12921030730873806,1.0
-0.21019968226876118,-0.186465921537299,-0.19093484022988202,-0.18404069924639818,-0.11654224245474501,-0.1328977858413866,-0.07534411405259507,-0.10281009822251007,-0.1259046176243515,-0.1906516221877737,-0.16869559654858793,-0.20300222835929063,-0.19869273820588287,-0.16277599066756976,-0.11367072643725669,-0.1868623221995143,-0.18533368767866995,-0.20243735168246535,-0.17757335932396354,-0.1293487622963806,-0.18965960123469972,-0.20662713688238732,-0.2040059217344665,-0.160279050115249,-0.15799006407731447,1.0
-0.17776779497629336,-0.18870482761493246,-0.1906931751522855,-0.18606480926958138,-0.13000971922035276,-0.13596208329427376,-0.09715097664504645,-0.10185947769684418,-0.14617300569901426,-0.17613494647168912,-0.17503804563706726,-0.2006989843724815,-0.1846091946771906,-0.16316670436993172,-0.12378022004351533,-0.19740165648675076,-0.18793542436632762,-0.1912722126209275,-0.19662771939139256,-0.1520312099565901,-0.18171558509061084,-0.17414360170260695,-0.1881934314759878,-0.1675745805688584,-0.1451993150160502,1.0
-0.19108866303014238,-0.20297595612674937,-0.21382657088636062,-0.18860927222662968,-0.12914763903751622,-0.10683580196650966,-0.08332687625955627,-0.1014890983389113,-0.15105157682241854,-0.1889408583136229,-0.18250493207005836,-0.1861565093422036,-0.20105911611427554,-0.15642460017709814,-0.1198971345067277,-0.18251893434092198,-0.19037011995416545,-0.19350741278764721,-0.19853008639974784,-0.14596312151220145,-0.16779231817652004,-0.19084064409710785,-0.1827800457509818,-0.18418937832241233,-0.15229838298739828,1.0
-0.20513101791025753,-0.19779183420360535,-0.1940146573727951,-0.18357638432598522,-0.15682418335319975,-0.10155945320662303,-0.09002330685414833,-0.10246913187652947,-0.14647778710199622,-0.190298515847225,-0.1775938632045303,-0.1775846136312773,-0.20471396576137527,-0.155188364383045,-0.11871296171829336,-0.17892315996331945,-0.1981307598704196,-0.18984432748925364,-0.17421739222451757,-0.15575828999344674,-0.17870848275635492,-0.19593606087114854,-0.19087764442165378,-0.1879181047059413,-0.15249394211218764,1.0
-0.19781011996311432,-0.1943570298185962,-0.1962101975207102,-0.18799091297308135,-0.146567902041387,-0.1294599523046516,-0.07570658256287077,-0.08925361243338586,-0.13058916655093805,-0.19084528652710936,-0.1762354777642874,-0.15913106307163283,-0.1994677070946359,-0.17632371301277447,-0.11172967449988974,-0.20383020908721036,-0.17672220634585287,-0.1871055359588561,-0.18469756555183678,-0.15512807618287353,-0.1858780129595745,-0.18092210105735895,-0.2042947718494632,-0.20123577749065175,-0.14185148799708247,1.0
-0.1886357394934879,-0.1861703382894949,-0.18611665750468748,-0.1891056866305929,-0.14336788578918455,-0.1274858164749881,-0.08823253411773514,-0.09378960545328303,-0.11792290702978782,-0.1798540829657784,-0.1662355501784123,-0.19004159070416013,-0.2041381980935452,-0.1786166997049667,-0.1338487474949739,-0.1892332204443823,-0.18734285163478395,-0.21008499004944045,-0.19776393838879922,-0.1470267418181145,-0.19932570660952556,-0.17635232441376975,-0.19606261112639686,-0.1767538031578994,-0.14836362326323915,1.0
-0.1981846949614806,-0.18242253016356047,-0.1903785962613716,-0.1737852858394504,-0.16151104128287025,-0.12991679307367993,-0.09255926136228523,-0.11335107340587419,-0.14096588846495212,-0.19074661393181097,-0.16843965022916713,-0.18623869291499157,-0.1850989078556771,-0.16699642934790473,-0.12976307768204495,-0.19234102022419397,-0.1904217584875897,-0.2051355003332661,-0.1754186190209881,-0.15691026300976915,-0.17283535957952814,-0.17523689620062566,-0.188369491982157,-0.186290974272312,-0.15078293663346445,1.0
-0.19304007251048305,-0.19818931366635464,-0.17720176679248031,-0.18078502011822314,-0.13532347479702922,-0.12680584308309595,-0.0904614310044008,-0.1001931540143042,-0.1456720750790741,-0.20086694108446004,-0.1822217227388135,-0.19720660591247066,-0.20110363977418588,-0.1775435733737538,-0.14156225918556944,-0.1889154187697035,-0.17911421607370062,-0.20565796253438304,-0.17808214306755177,-0.1299971155061913,-0.19283678175761768,-0.19994304527023202,-0.19200575367940984,-0.19902676906626335,-0.1387556284166067,1.0
-0.18842123211988723,-0.18174610715858797,-0.19117383249532227,-0.17355179154662376,-0.16374522640719036,-0.11073077393395638,-0.08688899715671343,-0.12105748676329428,-0.1428759149907501,-0.2114976677055465,-0.17430507105785303,-0.19594882311355324,-0.19799425331991077,-0.17439021047516962,-0.12174940997191278,-0.18801171806303876,-0.1965198847792145,-0.18932299587907594,-0.18713895570425854,-0.1568913647401618,-0.19095498902337454,-0.21113180008406504,-0.17522909396778943,-0.17740024058946072,-0.14435138514797635,1.0
-0.19443649972252502,-0.18910238393747963,-0.19916125037487833,-0.19055554310357528,-0.1370395912387618,-0.13096067463372402,-0.07490778607955981,-0.09154259054352124,-0.12195495742268295,-0.17393839678777653,-0.17105887433397216,-0.17535360509016315,-0.19957978806728874,-0.17170309324060512,-0.1240441617631381,-0.20371759024889066,-0.1885203129982162,-0.19003098910069088,-0.1805176330217729,-0.14868313941074815,-0.16461559689448785,-0.19043927734890528,-0.20521456922215747,-0.19720126904113797,-0.14405139752489612,1.0
-0.1970524960105853,-0.19944864567233608,-0.19765387581193244,-0.16858200425006867,-0.15108924988784914,-0.11764710988684997,-0.08238673668058474,-0.09392624980691436,-0.1395750278406848,-0.20772954746313052,-0.16758679596063952,-0.18191354383565964,-0.19546558949412216,-0.17345712004943523,-0.12035900176122549,-0.17001666136047536,-0.20975778649331966,-0.21104615698491638,-0.18811365732904134,-0.13574879822778335,-0.19979281470290836,-0.18785549313819427,-0.19403830065946429,-0.16429972854435182,-0.16151302207162682,1.0
-0.17762896310217666,-0.18816280430149038,-0.1990242258541906,-0.18123574678766693,-0.13074422704566335,-0.13229945342135221,-0.08671195769302528,-0.09753496645141145,-0.1380334547435878,-0.19567448221450107,-0.1810683592285071,-0.18280351086783095,-0.18309872817983947,-0.15742277703224433,-0.12659502735692585,-0.19015192993547472,-0.20307530444674843,-0.21199775515437277,-0.17982852276505878,-0.15820610443782263,-0.18820647736225718,-0.19859572360539388,-0.19684879409662495,-0.17170549052412576,-0.14273265446522987,1.0
-0.1979299734580656,-0.17752527912884644,-0.16600360409607154,-0.17964410327027774,-0.13653965147853953,-0.12888809552745084,-0.08269363573529744,-0.08143724717229772,-0.11875666619436728,-0.20281295949351436,-0.17891327015625175,-0.19428707065970133,-0.1924980544171088,-0.17295781656229994,-0.11082846995701565,-0.18752739598502213,-0.20674409788240894,-0.2070417583341794,-0.17987375188464982,-0.15831892464373903,-0.17111338019989072,-0.1732919128573983,-0.18837216432982057,-0.18704576655976593,-0.15784349229661343,1.0
-0.19927262620017144,-0.18600041346643983,-0.20016404826810041,-0.18042163450241228,-0.13182524280771632,-0.12956693839370942,-0.07678709884043969,-0.11535975771418473,-0.15018135518283007,-0.19533679799268497,-0.18883437125268046,-0.19589028984880874,-0.1749957965490317,-0.1613048273578677,-0.11350272257463442,-0.19180190447860693,-0.19583440980174197,-0.21145302205993557,-0.17256972339509558,-0.15317126520603982,-0.19353403440482847,-0.1794108059139259,-0.17246414611859057,-0.17737472903779997,-0.14703559683741294,1.0
-0.18906628553152452,-0.1991906562434327,-0.207416319323569,-0.17470284612102593,-0.13511319128993335,-0.10894378123257197,-0.07177924463960915,-0.0927515799594249,-0.14033152668151963,-0.18744897130782567,-0.19139213404019534,-0.17188329433611918,-0.19300485557806182,-0.16181665887586028,-0.11651743520205556,-0.19045508454330218,-0.19409172044150508,-0.19252587866757365,-0.1867896084954612,-0.14432426138339677,-0.1931587947714063,-0.19727484960401437,-0.1863510981751467,-0.1697448332615119,-0.1395699782532766,1.0
-0.20750406436140775,-0.197060727564943,-0.19631285875202642,-0.19044564208515938,-0.13886359548519087,-0.14112223144675992,-0.0783170585220162,-0.08544082391609464,-0.12856904217024073,-0.18396402699455575,-0.1661598845478653,-0.18625626109791632,-0.18884901879312216,-0.17268503571647628,-0.12305012624677958,-0.17625984270991124,-0.20481669958115994,-0.18512712385116215,-0.16210434327138293,-0.170855896952513,-0.18146940345425344,-0.1924784838184481,-0.18621409796156435,-0.17763568535335003,-0.15079109978969862,1.0
